Steppingstone sampler:
        No Stones:                  100
        Start It:                   10010001
        It Per Stone:               1000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	750	-1.297980	-1.297980
1	0.950747	750	-1.320292	-2.618272
2	0.926679	750	-1.298126	-3.916397
3	0.902980	750	-1.261868	-5.178265
4	0.879648	750	-1.226231	-6.404497
5	0.856682	750	-1.201723	-7.606219
6	0.834079	750	-1.174869	-8.781089
7	0.811838	750	-1.154894	-9.935983
8	0.789957	750	-1.151901	-11.087885
9	0.768433	750	-1.101922	-12.189807
10	0.747266	750	-1.079196	-13.269003
11	0.726452	750	-1.062015	-14.331018
12	0.705989	750	-1.061565	-15.392583
13	0.685877	750	-1.041901	-16.434484
14	0.666112	750	-1.064903	-17.499388
15	0.646693	750	-1.029908	-18.529296
16	0.627618	750	-1.007582	-19.536878
17	0.608884	750	-0.981304	-20.518182
18	0.590490	750	-0.982680	-21.500862
19	0.572433	750	-0.954908	-22.455770
20	0.554712	750	-0.934820	-23.390590
21	0.537324	750	-0.891256	-24.281846
22	0.520268	750	-0.871644	-25.153490
23	0.503540	750	-0.869912	-26.023402
24	0.487139	750	-0.828030	-26.851432
25	0.471063	750	-0.826525	-27.677957
26	0.455310	750	-0.835667	-28.513623
27	0.439877	750	-0.810128	-29.323751
28	0.424762	750	-0.790356	-30.114107
29	0.409963	750	-0.818987	-30.933094
30	0.395478	750	-0.780869	-31.713963
31	0.381305	750	-0.765444	-32.479407
32	0.367440	750	-0.734832	-33.214239
33	0.353883	750	-0.733976	-33.948215
34	0.340630	750	-0.698776	-34.646991
35	0.327680	750	-0.679564	-35.326555
36	0.315030	750	-0.871918	-36.198473
37	0.302677	750	-0.861551	-37.060024
38	0.290619	750	-0.821317	-37.881341
39	0.278855	750	-0.812838	-38.694179
40	0.267381	750	-0.800144	-39.494323
41	0.256195	750	-0.770800	-40.265123
42	0.245294	750	-0.755134	-41.020257
43	0.234677	750	-0.749408	-41.769665
44	0.224340	750	-0.722110	-42.491775
45	0.214281	750	-0.690269	-43.182043
46	0.204498	750	-0.667285	-43.849328
47	0.194988	750	-0.670828	-44.520156
48	0.185749	750	-0.668697	-45.188854
49	0.176777	750	-0.642663	-45.831517
50	0.168070	750	-0.612051	-46.443568
51	0.159626	750	-0.581784	-47.025351
52	0.151441	750	-0.556538	-47.581890
53	0.143514	750	-0.541369	-48.123259
54	0.135841	750	-0.530561	-48.653820
55	0.128420	750	-0.513818	-49.167637
56	0.121247	750	-0.488542	-49.656179
57	0.114320	750	-0.504826	-50.161005
58	0.107637	750	-0.514157	-50.675162
59	0.101193	750	-0.455093	-51.130255
60	0.094986	750	-0.462339	-51.592594
61	0.089014	750	-0.458012	-52.050607
62	0.083273	750	-0.421045	-52.471652
63	0.077760	750	-0.382715	-52.854367
64	0.072472	750	-0.360150	-53.214517
65	0.067406	750	-0.359529	-53.574046
66	0.062558	750	-0.351487	-53.925533
67	0.057926	750	-0.339915	-54.265448
68	0.053506	750	-0.331102	-54.596550
69	0.049295	750	-0.296791	-54.893341
70	0.045289	750	-0.277287	-55.170628
71	0.041485	750	-0.277083	-55.447711
72	0.037880	750	-0.257581	-55.705292
73	0.034469	750	-0.243539	-55.948831
74	0.031250	750	-0.222702	-56.171533
75	0.028218	750	-0.209382	-56.380916
76	0.025370	750	-0.196946	-56.577862
77	0.022702	750	-0.183928	-56.761790
78	0.020209	750	-0.193526	-56.955316
79	0.017889	750	-0.169805	-57.125120
80	0.015736	750	-0.152211	-57.277331
81	0.013746	750	-0.143773	-57.421104
82	0.011916	750	-0.131097	-57.552201
83	0.010240	750	-0.125157	-57.677358
84	0.008714	750	-0.127199	-57.804558
85	0.007334	750	-0.110000	-57.914558
86	0.006093	750	-0.096310	-58.010868
87	0.004988	750	-0.081693	-58.092561
88	0.004013	750	-0.071993	-58.164554
89	0.003162	750	-0.065045	-58.229599
90	0.002430	750	-0.056574	-58.286173
91	0.001810	750	-0.047993	-58.334166
92	0.001296	750	-0.038089	-58.372255
93	0.000882	750	-0.030588	-58.402843
94	0.000559	750	-0.023784	-58.426627
95	0.000320	750	-0.018129	-58.444755
96	0.000156	750	-0.011368	-58.456124
97	0.000057	750	-0.006994	-58.463117
98	0.000010	750	-0.032922	-58.496039
99	0.000000	750	-0.000706	-58.496745
Log marginal likelihood:	-58.496745
