Steppingstone sampler:
        No Stones:                  100
        Start It:                   10010001
        It Per Stone:               1000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	750	-1.264137	-1.264137
1	0.950747	750	-1.309836	-2.573973
2	0.926679	750	-1.291806	-3.865779
3	0.902980	750	-1.289987	-5.155765
4	0.879648	750	-1.280137	-6.435902
5	0.856682	750	-1.272148	-7.708050
6	0.834079	750	-1.263661	-8.971711
7	0.811838	750	-1.273429	-10.245140
8	0.789957	750	-1.280719	-11.525858
9	0.768433	750	-1.232513	-12.758372
10	0.747266	750	-1.207249	-13.965621
11	0.726452	750	-1.218797	-15.184418
12	0.705989	750	-1.149630	-16.334048
13	0.685877	750	-1.140424	-17.474472
14	0.666112	750	-1.112579	-18.587051
15	0.646693	750	-1.102420	-19.689471
16	0.627618	750	-1.085664	-20.775135
17	0.608884	750	-1.039762	-21.814897
18	0.590490	750	-0.988609	-22.803506
19	0.572433	750	-0.971197	-23.774702
20	0.554712	750	-0.937738	-24.712441
21	0.537324	750	-0.944251	-25.656692
22	0.520268	750	-0.917700	-26.574392
23	0.503540	750	-0.923330	-27.497722
24	0.487139	750	-0.901937	-28.399659
25	0.471063	750	-0.883568	-29.283226
26	0.455310	750	-0.858967	-30.142193
27	0.439877	750	-0.839676	-30.981870
28	0.424762	750	-0.821919	-31.803788
29	0.409963	750	-0.806953	-32.610741
30	0.395478	750	-0.774056	-33.384797
31	0.381305	750	-0.741815	-34.126613
32	0.367440	750	-0.743145	-34.869758
33	0.353883	750	-0.730323	-35.600081
34	0.340630	750	-0.717238	-36.317318
35	0.327680	750	-0.701466	-37.018785
36	0.315030	750	-0.691705	-37.710490
37	0.302677	750	-0.662644	-38.373134
38	0.290619	750	-0.659579	-39.032713
39	0.278855	750	-0.852076	-39.884789
40	0.267381	750	-0.825670	-40.710459
41	0.256195	750	-0.840060	-41.550518
42	0.245294	750	-0.819291	-42.369809
43	0.234677	750	-0.816610	-43.186420
44	0.224340	750	-0.827511	-44.013931
45	0.214281	750	-0.808906	-44.822837
46	0.204498	750	-0.713261	-45.536098
47	0.194988	750	-0.709328	-46.245426
48	0.185749	750	-0.676356	-46.921781
49	0.176777	750	-0.665697	-47.587479
50	0.168070	750	-0.654297	-48.241776
51	0.159626	750	-0.637132	-48.878908
52	0.151441	750	-0.616749	-49.495657
53	0.143514	750	-0.582832	-50.078490
54	0.135841	750	-0.561101	-50.639591
55	0.128420	750	-0.530703	-51.170294
56	0.121247	750	-0.514704	-51.684998
57	0.114320	750	-0.506767	-52.191764
58	0.107637	750	-0.489473	-52.681237
59	0.101193	750	-0.462704	-53.143942
60	0.094986	750	-0.446432	-53.590374
61	0.089014	750	-0.431340	-54.021714
62	0.083273	750	-0.412633	-54.434347
63	0.077760	750	-0.426899	-54.861246
64	0.072472	750	-0.423981	-55.285227
65	0.067406	750	-0.421049	-55.706276
66	0.062558	750	-0.423706	-56.129982
67	0.057926	750	-0.346134	-56.476116
68	0.053506	750	-0.330342	-56.806458
69	0.049295	750	-0.324634	-57.131092
70	0.045289	750	-0.305977	-57.437069
71	0.041485	750	-0.287872	-57.724941
72	0.037880	750	-0.264633	-57.989574
73	0.034469	750	-0.266799	-58.256373
74	0.031250	750	-0.239568	-58.495941
75	0.028218	750	-0.227891	-58.723832
76	0.025370	750	-0.213309	-58.937141
77	0.022702	750	-0.188562	-59.125703
78	0.020209	750	-0.179922	-59.305625
79	0.017889	750	-0.166936	-59.472561
80	0.015736	750	-0.159941	-59.632502
81	0.013746	750	-0.146227	-59.778728
82	0.011916	750	-0.135892	-59.914621
83	0.010240	750	-0.138476	-60.053097
84	0.008714	750	-0.113827	-60.166924
85	0.007334	750	-0.114383	-60.281307
86	0.006093	750	-0.094777	-60.376085
87	0.004988	750	-0.081823	-60.457908
88	0.004013	750	-0.071791	-60.529698
89	0.003162	750	-0.062008	-60.591707
90	0.002430	750	-0.054166	-60.645872
91	0.001810	750	-0.048734	-60.694606
92	0.001296	750	-0.040124	-60.734731
93	0.000882	750	-0.032545	-60.767276
94	0.000559	750	-0.024537	-60.791813
95	0.000320	750	-0.018181	-60.809994
96	0.000156	750	-0.012617	-60.822612
97	0.000057	750	-0.007924	-60.830536
98	0.000010	750	-0.003625	-60.834161
99	0.000000	750	-0.000742	-60.834902
Log marginal likelihood:	-60.834902
