Steppingstone sampler:
        No Stones:                  100
        Start It:                   10010001
        It Per Stone:               1000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	750	-0.798951	-0.798951
1	0.950747	750	-0.792115	-1.591066
2	0.926679	750	-0.860119	-2.451185
3	0.902980	750	-0.861423	-3.312608
4	0.879648	750	-0.854494	-4.167102
5	0.856682	750	-0.820450	-4.987552
6	0.834079	750	-0.827721	-5.815273
7	0.811838	750	-0.837903	-6.653176
8	0.789957	750	-0.821040	-7.474216
9	0.768433	750	-0.829082	-8.303299
10	0.747266	750	-0.808977	-9.112276
11	0.726452	750	-0.760767	-9.873043
12	0.705989	750	-0.809084	-10.682127
13	0.685877	750	-0.745759	-11.427885
14	0.666112	750	-0.744470	-12.172355
15	0.646693	750	-0.707429	-12.879785
16	0.627618	750	-0.695560	-13.575345
17	0.608884	750	-0.679209	-14.254554
18	0.590490	750	-0.671752	-14.926306
19	0.572433	750	-0.660976	-15.587282
20	0.554712	750	-0.642269	-16.229550
21	0.537324	750	-0.627033	-16.856584
22	0.520268	750	-0.649460	-17.506044
23	0.503540	750	-0.684094	-18.190138
24	0.487139	750	-0.693364	-18.883502
25	0.471063	750	-0.685933	-19.569434
26	0.455310	750	-0.619953	-20.189387
27	0.439877	750	-0.616554	-20.805941
28	0.424762	750	-0.597949	-21.403891
29	0.409963	750	-0.581093	-21.984984
30	0.395478	750	-0.515286	-22.500270
31	0.381305	750	-0.523983	-23.024253
32	0.367440	750	-0.504786	-23.529038
33	0.353883	750	-0.514583	-24.043621
34	0.340630	750	-0.501919	-24.545540
35	0.327680	750	-0.522465	-25.068005
36	0.315030	750	-0.449303	-25.517308
37	0.302677	750	-0.476395	-25.993703
38	0.290619	750	-0.461220	-26.454922
39	0.278855	750	-0.421871	-26.876794
40	0.267381	750	-0.381703	-27.258497
41	0.256195	750	-0.380528	-27.639025
42	0.245294	750	-0.394675	-28.033700
43	0.234677	750	-0.405963	-28.439663
44	0.224340	750	-0.420321	-28.859984
45	0.214281	750	-0.439751	-29.299735
46	0.204498	750	-0.447238	-29.746973
47	0.194988	750	-0.538019	-30.284992
48	0.185749	750	-0.621539	-30.906531
49	0.176777	750	-0.658643	-31.565173
50	0.168070	750	-0.545075	-32.110248
51	0.159626	750	-0.531399	-32.641647
52	0.151441	750	-0.541836	-33.183483
53	0.143514	750	-0.515671	-33.699154
54	0.135841	750	-0.488732	-34.187886
55	0.128420	750	-0.498138	-34.686023
56	0.121247	750	-0.489628	-35.175652
57	0.114320	750	-0.456478	-35.632129
58	0.107637	750	-0.440545	-36.072674
59	0.101193	750	-0.475417	-36.548092
60	0.094986	750	-0.402955	-36.951047
61	0.089014	750	-0.423916	-37.374963
62	0.083273	750	-0.423392	-37.798355
63	0.077760	750	-0.372700	-38.171054
64	0.072472	750	-0.338458	-38.509513
65	0.067406	750	-0.327392	-38.836904
66	0.062558	750	-0.328754	-39.165658
67	0.057926	750	-0.313957	-39.479616
68	0.053506	750	-0.293627	-39.773242
69	0.049295	750	-0.315855	-40.089097
70	0.045289	750	-0.264835	-40.353932
71	0.041485	750	-0.249819	-40.603751
72	0.037880	750	-0.234772	-40.838523
73	0.034469	750	-0.297284	-41.135808
74	0.031250	750	-0.206545	-41.342353
75	0.028218	750	-0.236970	-41.579323
76	0.025370	750	-0.238434	-41.817757
77	0.022702	750	-0.183735	-42.001492
78	0.020209	750	-0.199206	-42.200698
79	0.017889	750	-0.198803	-42.399501
80	0.015736	750	-0.250865	-42.650365
81	0.013746	750	-0.157147	-42.807512
82	0.011916	750	-0.130518	-42.938030
83	0.010240	750	-0.114896	-43.052927
84	0.008714	750	-0.126496	-43.179423
85	0.007334	750	-0.098445	-43.277868
86	0.006093	750	-0.101507	-43.379375
87	0.004988	750	-0.102954	-43.482329
88	0.004013	750	-0.090277	-43.572606
89	0.003162	750	-0.090165	-43.662771
90	0.002430	750	-0.086628	-43.749399
91	0.001810	750	-0.088685	-43.838084
92	0.001296	750	-0.038903	-43.876987
93	0.000882	750	-0.041374	-43.918361
94	0.000559	750	-0.036211	-43.954572
95	0.000320	750	-0.018532	-43.973105
96	0.000156	750	-0.012438	-43.985543
97	0.000057	750	-0.088540	-44.074083
98	0.000010	750	-0.044408	-44.118491
99	0.000000	750	-0.004026	-44.122517
Log marginal likelihood:	-44.122517
