Steppingstone sampler:
        No Stones:                  100
        Start It:                   10010001
        It Per Stone:               1000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	750	-1.109306	-1.109306
1	0.950747	750	-1.084820	-2.194125
2	0.926679	750	-1.242651	-3.436776
3	0.902980	750	-1.048928	-4.485704
4	0.879648	750	-0.988054	-5.473758
5	0.856682	750	-0.986334	-6.460091
6	0.834079	750	-1.006355	-7.466447
7	0.811838	750	-1.058131	-8.524578
8	0.789957	750	-1.011525	-9.536103
9	0.768433	750	-1.035251	-10.571354
10	0.747266	750	-1.000882	-11.572236
11	0.726452	750	-1.011243	-12.583480
12	0.705989	750	-1.023872	-13.607352
13	0.685877	750	-0.924338	-14.531690
14	0.666112	750	-0.960345	-15.492034
15	0.646693	750	-0.909995	-16.402029
16	0.627618	750	-0.930694	-17.332724
17	0.608884	750	-0.890855	-18.223579
18	0.590490	750	-0.922609	-19.146188
19	0.572433	750	-1.019979	-20.166167
20	0.554712	750	-0.950654	-21.116821
21	0.537324	750	-0.907021	-22.023841
22	0.520268	750	-0.903368	-22.927209
23	0.503540	750	-0.876650	-23.803860
24	0.487139	750	-0.878764	-24.682623
25	0.471063	750	-0.897269	-25.579892
26	0.455310	750	-0.824113	-26.404005
27	0.439877	750	-0.777567	-27.181572
28	0.424762	750	-0.760712	-27.942284
29	0.409963	750	-0.758579	-28.700862
30	0.395478	750	-0.687293	-29.388155
31	0.381305	750	-0.674637	-30.062792
32	0.367440	750	-0.662602	-30.725394
33	0.353883	750	-0.730629	-31.456024
34	0.340630	750	-0.744484	-32.200508
35	0.327680	750	-0.743824	-32.944332
36	0.315030	750	-0.704179	-33.648511
37	0.302677	750	-0.656298	-34.304809
38	0.290619	750	-0.708127	-35.012937
39	0.278855	750	-0.630216	-35.643152
40	0.267381	750	-0.576062	-36.219215
41	0.256195	750	-0.795042	-37.014257
42	0.245294	750	-0.802614	-37.816871
43	0.234677	750	-0.810813	-38.627684
44	0.224340	750	-0.768639	-39.396323
45	0.214281	750	-0.785637	-40.181960
46	0.204498	750	-0.747242	-40.929202
47	0.194988	750	-0.731227	-41.660430
48	0.185749	750	-0.700481	-42.360910
49	0.176777	750	-0.700898	-43.061808
50	0.168070	750	-0.665384	-43.727192
51	0.159626	750	-0.628296	-44.355488
52	0.151441	750	-0.731344	-45.086832
53	0.143514	750	-0.629967	-45.716798
54	0.135841	750	-0.664835	-46.381634
55	0.128420	750	-0.652085	-47.033719
56	0.121247	750	-0.629805	-47.663523
57	0.114320	750	-0.551440	-48.214964
58	0.107637	750	-0.513040	-48.728003
59	0.101193	750	-0.524195	-49.252198
60	0.094986	750	-0.483660	-49.735858
61	0.089014	750	-0.444900	-50.180759
62	0.083273	750	-0.420386	-50.601145
63	0.077760	750	-0.417369	-51.018514
64	0.072472	750	-0.440678	-51.459192
65	0.067406	750	-0.411383	-51.870575
66	0.062558	750	-0.383961	-52.254535
67	0.057926	750	-0.365947	-52.620482
68	0.053506	750	-0.340869	-52.961351
69	0.049295	750	-0.356042	-53.317394
70	0.045289	750	-0.311864	-53.629257
71	0.041485	750	-0.295831	-53.925088
72	0.037880	750	-0.305358	-54.230446
73	0.034469	750	-0.277586	-54.508032
74	0.031250	750	-0.269504	-54.777536
75	0.028218	750	-0.235164	-55.012699
76	0.025370	750	-0.241046	-55.253745
77	0.022702	750	-0.251746	-55.505491
78	0.020209	750	-0.216938	-55.722429
79	0.017889	750	-0.179424	-55.901853
80	0.015736	750	-0.176938	-56.078791
81	0.013746	750	-0.157833	-56.236624
82	0.011916	750	-0.146537	-56.383160
83	0.010240	750	-0.135337	-56.518497
84	0.008714	750	-0.137273	-56.655770
85	0.007334	750	-0.130073	-56.785843
86	0.006093	750	-0.103942	-56.889785
87	0.004988	750	-0.090077	-56.979862
88	0.004013	750	-0.093059	-57.072921
89	0.003162	750	-0.073763	-57.146684
90	0.002430	750	-0.061804	-57.208487
91	0.001810	750	-0.056018	-57.264506
92	0.001296	750	-0.040933	-57.305439
93	0.000882	750	-0.112781	-57.418220
94	0.000559	750	-0.278953	-57.697173
95	0.000320	750	-0.020737	-57.717910
96	0.000156	750	-0.020443	-57.738353
97	0.000057	750	-0.035981	-57.774333
98	0.000010	750	-0.004092	-57.778425
99	0.000000	750	-0.001939	-57.780364
Log marginal likelihood:	-57.780364
