Steppingstone sampler:
        No Stones:                  100
        Start It:                   10010001
        It Per Stone:               1000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	750	-1.230367	-1.230367
1	0.950747	750	-1.213726	-2.444093
2	0.926679	750	-1.247807	-3.691900
3	0.902980	750	-1.180367	-4.872267
4	0.879648	750	-1.162694	-6.034961
5	0.856682	750	-1.116987	-7.151947
6	0.834079	750	-1.123981	-8.275928
7	0.811838	750	-1.097786	-9.373714
8	0.789957	750	-1.134774	-10.508488
9	0.768433	750	-1.075939	-11.584427
10	0.747266	750	-1.045801	-12.630228
11	0.726452	750	-1.022594	-13.652822
12	0.705989	750	-1.033293	-14.686115
13	0.685877	750	-1.010340	-15.696455
14	0.666112	750	-0.993052	-16.689507
15	0.646693	750	-0.973595	-17.663102
16	0.627618	750	-0.944803	-18.607904
17	0.608884	750	-0.930624	-19.538528
18	0.590490	750	-0.913124	-20.451652
19	0.572433	750	-0.970392	-21.422044
20	0.554712	750	-0.961667	-22.383710
21	0.537324	750	-0.856615	-23.240326
22	0.520268	750	-0.862638	-24.102964
23	0.503540	750	-0.847480	-24.950444
24	0.487139	750	-0.816238	-25.766682
25	0.471063	750	-0.827639	-26.594322
26	0.455310	750	-0.864270	-27.458591
27	0.439877	750	-0.823428	-28.282019
28	0.424762	750	-0.847495	-29.129513
29	0.409963	750	-0.910061	-30.039575
30	0.395478	750	-0.759834	-30.799409
31	0.381305	750	-0.784051	-31.583460
32	0.367440	750	-0.947241	-32.530701
33	0.353883	750	-0.920852	-33.451552
34	0.340630	750	-0.910851	-34.362403
35	0.327680	750	-0.929536	-35.291939
36	0.315030	750	-0.880870	-36.172809
37	0.302677	750	-0.864821	-37.037631
38	0.290619	750	-0.843501	-37.881132
39	0.278855	750	-0.814270	-38.695402
40	0.267381	750	-0.796124	-39.491526
41	0.256195	750	-0.770307	-40.261833
42	0.245294	750	-0.757924	-41.019756
43	0.234677	750	-0.747554	-41.767310
44	0.224340	750	-0.731415	-42.498725
45	0.214281	750	-0.697542	-43.196267
46	0.204498	750	-0.667842	-43.864110
47	0.194988	750	-0.695389	-44.559499
48	0.185749	750	-0.656946	-45.216445
49	0.176777	750	-0.664555	-45.881001
50	0.168070	750	-0.628778	-46.509778
51	0.159626	750	-0.622699	-47.132478
52	0.151441	750	-0.621603	-47.754081
53	0.143514	750	-0.575040	-48.329121
54	0.135841	750	-0.534279	-48.863399
55	0.128420	750	-0.514929	-49.378328
56	0.121247	750	-0.524043	-49.902371
57	0.114320	750	-0.497749	-50.400120
58	0.107637	750	-0.523270	-50.923390
59	0.101193	750	-0.460195	-51.383585
60	0.094986	750	-0.456454	-51.840039
61	0.089014	750	-0.429549	-52.269588
62	0.083273	750	-0.397510	-52.667099
63	0.077760	750	-0.392795	-53.059893
64	0.072472	750	-0.382408	-53.442301
65	0.067406	750	-0.373850	-53.816151
66	0.062558	750	-0.354554	-54.170704
67	0.057926	750	-0.332162	-54.502867
68	0.053506	750	-0.318321	-54.821187
69	0.049295	750	-0.292369	-55.113556
70	0.045289	750	-0.285383	-55.398939
71	0.041485	750	-0.286904	-55.685843
72	0.037880	750	-0.291284	-55.977127
73	0.034469	750	-0.268181	-56.245308
74	0.031250	750	-0.231296	-56.476604
75	0.028218	750	-0.229122	-56.705726
76	0.025370	750	-0.208194	-56.913920
77	0.022702	750	-0.198427	-57.112347
78	0.020209	750	-0.183800	-57.296147
79	0.017889	750	-0.167621	-57.463768
80	0.015736	750	-0.154813	-57.618581
81	0.013746	750	-0.160459	-57.779039
82	0.011916	750	-0.129063	-57.908102
83	0.010240	750	-0.135509	-58.043611
84	0.008714	750	-0.105818	-58.149429
85	0.007334	750	-0.101169	-58.250598
86	0.006093	750	-0.089498	-58.340096
87	0.004988	750	-0.077898	-58.417994
88	0.004013	750	-0.072559	-58.490553
89	0.003162	750	-0.067437	-58.557990
90	0.002430	750	-0.139160	-58.697150
91	0.001810	750	-0.056669	-58.753819
92	0.001296	750	-0.042316	-58.796135
93	0.000882	750	-0.116711	-58.912845
94	0.000559	750	-0.116257	-59.029103
95	0.000320	750	-0.192666	-59.221769
96	0.000156	750	-0.125438	-59.347206
97	0.000057	750	-0.032014	-59.379220
98	0.000010	750	-0.049465	-59.428685
99	0.000000	750	-0.003019	-59.431705
Log marginal likelihood:	-59.431705
