Steppingstone sampler:
        No Stones:                  100
        Start It:                   10010001
        It Per Stone:               1000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	750	-1.472238	-1.472238
1	0.950747	750	-1.439947	-2.912185
2	0.926679	750	-1.454607	-4.366792
3	0.902980	750	-1.412729	-5.779521
4	0.879648	750	-1.427376	-7.206897
5	0.856682	750	-1.409843	-8.616739
6	0.834079	750	-1.420642	-10.037381
7	0.811838	750	-1.391845	-11.429226
8	0.789957	750	-1.385496	-12.814722
9	0.768433	750	-1.406288	-14.221011
10	0.747266	750	-1.389187	-15.610198
11	0.726452	750	-1.343324	-16.953522
12	0.705989	750	-1.347148	-18.300670
13	0.685877	750	-1.342116	-19.642786
14	0.666112	750	-1.323071	-20.965857
15	0.646693	750	-1.224002	-22.189860
16	0.627618	750	-1.244292	-23.434152
17	0.608884	750	-1.230533	-24.664685
18	0.590490	750	-1.198239	-25.862923
19	0.572433	750	-1.120422	-26.983345
20	0.554712	750	-1.092333	-28.075679
21	0.537324	750	-1.041563	-29.117242
22	0.520268	750	-1.027054	-30.144296
23	0.503540	750	-1.003207	-31.147503
24	0.487139	750	-1.058999	-32.206502
25	0.471063	750	-1.062441	-33.268943
26	0.455310	750	-1.019769	-34.288712
27	0.439877	750	-1.006282	-35.294994
28	0.424762	750	-0.959850	-36.254843
29	0.409963	750	-0.954351	-37.209195
30	0.395478	750	-0.936691	-38.145886
31	0.381305	750	-0.972273	-39.118159
32	0.367440	750	-0.951869	-40.070028
33	0.353883	750	-0.877779	-40.947807
34	0.340630	750	-0.811225	-41.759032
35	0.327680	750	-0.797652	-42.556684
36	0.315030	750	-0.822902	-43.379586
37	0.302677	750	-0.788363	-44.167949
38	0.290619	750	-0.782656	-44.950605
39	0.278855	750	-0.782811	-45.733416
40	0.267381	750	-0.672326	-46.405742
41	0.256195	750	-0.692530	-47.098272
42	0.245294	750	-0.669811	-47.768083
43	0.234677	750	-0.774895	-48.542978
44	0.224340	750	-0.935760	-49.478737
45	0.214281	750	-0.893669	-50.372407
46	0.204498	750	-0.872178	-51.244584
47	0.194988	750	-0.782854	-52.027439
48	0.185749	750	-0.815590	-52.843029
49	0.176777	750	-0.836025	-53.679054
50	0.168070	750	-0.794531	-54.473585
51	0.159626	750	-0.801135	-55.274720
52	0.151441	750	-0.754216	-56.028936
53	0.143514	750	-0.731463	-56.760399
54	0.135841	750	-0.668721	-57.429120
55	0.128420	750	-0.650651	-58.079771
56	0.121247	750	-0.628734	-58.708505
57	0.114320	750	-0.623704	-59.332210
58	0.107637	750	-0.596951	-59.929160
59	0.101193	750	-0.581012	-60.510173
60	0.094986	750	-0.560157	-61.070329
61	0.089014	750	-0.562029	-61.632358
62	0.083273	750	-0.517656	-62.150014
63	0.077760	750	-0.483098	-62.633112
64	0.072472	750	-0.457038	-63.090150
65	0.067406	750	-0.442618	-63.532768
66	0.062558	750	-0.464563	-63.997331
67	0.057926	750	-0.440919	-64.438251
68	0.053506	750	-0.400905	-64.839155
69	0.049295	750	-0.380989	-65.220145
70	0.045289	750	-0.373435	-65.593580
71	0.041485	750	-0.400737	-65.994317
72	0.037880	750	-0.333938	-66.328255
73	0.034469	750	-0.344504	-66.672759
74	0.031250	750	-0.297879	-66.970637
75	0.028218	750	-0.264370	-67.235007
76	0.025370	750	-0.259479	-67.494486
77	0.022702	750	-0.255563	-67.750049
78	0.020209	750	-0.232556	-67.982605
79	0.017889	750	-0.235037	-68.217643
80	0.015736	750	-0.195997	-68.413640
81	0.013746	750	-0.182472	-68.596112
82	0.011916	750	-0.162933	-68.759045
83	0.010240	750	-0.179018	-68.938063
84	0.008714	750	-0.154037	-69.092100
85	0.007334	750	-0.130152	-69.222252
86	0.006093	750	-0.144410	-69.366662
87	0.004988	750	-0.169445	-69.536107
88	0.004013	750	-0.100344	-69.636451
89	0.003162	750	-0.132773	-69.769224
90	0.002430	750	-0.127294	-69.896518
91	0.001810	750	-0.067323	-69.963841
92	0.001296	750	-0.048306	-70.012148
93	0.000882	750	-0.038239	-70.050387
94	0.000559	750	-0.226863	-70.277250
95	0.000320	750	-0.266088	-70.543338
96	0.000156	750	-0.028344	-70.571682
97	0.000057	750	-0.068902	-70.640584
98	0.000010	750	-0.005645	-70.646229
99	0.000000	750	-0.000915	-70.647144
Log marginal likelihood:	-70.647144
