Steppingstone sampler:
        No Stones:                  100
        Start It:                   10010001
        It Per Stone:               1000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	750	-0.785342	-0.785342
1	0.950747	750	-0.809510	-1.594852
2	0.926679	750	-0.789317	-2.384169
3	0.902980	750	-0.773083	-3.157253
4	0.879648	750	-0.754435	-3.911687
5	0.856682	750	-0.808846	-4.720533
6	0.834079	750	-0.785245	-5.505778
7	0.811838	750	-0.766723	-6.272501
8	0.789957	750	-0.745442	-7.017943
9	0.768433	750	-0.771333	-7.789275
10	0.747266	750	-0.712972	-8.502247
11	0.726452	750	-0.733562	-9.235809
12	0.705989	750	-0.733814	-9.969622
13	0.685877	750	-0.666661	-10.636283
14	0.666112	750	-0.659702	-11.295985
15	0.646693	750	-0.625601	-11.921586
16	0.627618	750	-0.618814	-12.540400
17	0.608884	750	-0.594804	-13.135203
18	0.590490	750	-0.657848	-13.793052
19	0.572433	750	-0.595875	-14.388926
20	0.554712	750	-0.573838	-14.962764
21	0.537324	750	-0.601642	-15.564406
22	0.520268	750	-0.597731	-16.162137
23	0.503540	750	-0.647517	-16.809654
24	0.487139	750	-0.588194	-17.397849
25	0.471063	750	-0.527649	-17.925498
26	0.455310	750	-0.510659	-18.436157
27	0.439877	750	-0.517623	-18.953779
28	0.424762	750	-0.535124	-19.488904
29	0.409963	750	-0.525266	-20.014169
30	0.395478	750	-0.586205	-20.600374
31	0.381305	750	-0.499442	-21.099816
32	0.367440	750	-0.478400	-21.578216
33	0.353883	750	-0.488587	-22.066802
34	0.340630	750	-0.465715	-22.532518
35	0.327680	750	-0.477661	-23.010179
36	0.315030	750	-0.468889	-23.479068
37	0.302677	750	-0.458915	-23.937983
38	0.290619	750	-0.437344	-24.375327
39	0.278855	750	-0.436105	-24.811432
40	0.267381	750	-0.409524	-25.220956
41	0.256195	750	-0.392436	-25.613392
42	0.245294	750	-0.404693	-26.018085
43	0.234677	750	-0.379736	-26.397821
44	0.224340	750	-0.369467	-26.767287
45	0.214281	750	-0.573442	-27.340730
46	0.204498	750	-0.609590	-27.950320
47	0.194988	750	-0.604465	-28.554785
48	0.185749	750	-0.581629	-29.136414
49	0.176777	750	-0.566689	-29.703103
50	0.168070	750	-0.649940	-30.353043
51	0.159626	750	-0.573417	-30.926460
52	0.151441	750	-0.572984	-31.499444
53	0.143514	750	-0.528116	-32.027560
54	0.135841	750	-0.498966	-32.526525
55	0.128420	750	-0.471745	-32.998270
56	0.121247	750	-0.456671	-33.454941
57	0.114320	750	-0.434590	-33.889532
58	0.107637	750	-0.440158	-34.329690
59	0.101193	750	-0.451847	-34.781536
60	0.094986	750	-0.401412	-35.182948
61	0.089014	750	-0.382102	-35.565050
62	0.083273	750	-0.394786	-35.959836
63	0.077760	750	-0.363107	-36.322943
64	0.072472	750	-0.350737	-36.673680
65	0.067406	750	-0.320321	-36.994000
66	0.062558	750	-0.306668	-37.300668
67	0.057926	750	-0.311063	-37.611731
68	0.053506	750	-0.291731	-37.903463
69	0.049295	750	-0.286068	-38.189531
70	0.045289	750	-0.371361	-38.560892
71	0.041485	750	-0.254411	-38.815303
72	0.037880	750	-0.249798	-39.065101
73	0.034469	750	-0.240098	-39.305199
74	0.031250	750	-0.241491	-39.546690
75	0.028218	750	-0.230389	-39.777079
76	0.025370	750	-0.233450	-40.010529
77	0.022702	750	-0.203466	-40.213994
78	0.020209	750	-0.181716	-40.395710
79	0.017889	750	-0.162258	-40.557969
80	0.015736	750	-0.147564	-40.705533
81	0.013746	750	-0.159167	-40.864699
82	0.011916	750	-0.200171	-41.064871
83	0.010240	750	-0.120514	-41.185384
84	0.008714	750	-0.114138	-41.299523
85	0.007334	750	-0.118973	-41.418496
86	0.006093	750	-0.100747	-41.519243
87	0.004988	750	-0.119963	-41.639206
88	0.004013	750	-0.082788	-41.721993
89	0.003162	750	-0.076251	-41.798244
90	0.002430	750	-0.066555	-41.864799
91	0.001810	750	-0.051901	-41.916699
92	0.001296	750	-0.045570	-41.962270
93	0.000882	750	-0.068008	-42.030277
94	0.000559	750	-0.032029	-42.062306
95	0.000320	750	-0.103489	-42.165796
96	0.000156	750	-0.131511	-42.297307
97	0.000057	750	-0.009935	-42.307242
98	0.000010	750	-0.004952	-42.312194
99	0.000000	750	-0.000819	-42.313012
Log marginal likelihood:	-42.313012
