Steppingstone sampler:
        No Stones:                  100
        Start It:                   10010001
        It Per Stone:               1000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	750	-1.489347	-1.489347
1	0.950747	750	-1.380247	-2.869594
2	0.926679	750	-1.399703	-4.269297
3	0.902980	750	-1.376997	-5.646295
4	0.879648	750	-1.338572	-6.984867
5	0.856682	750	-1.366747	-8.351614
6	0.834079	750	-1.372394	-9.724008
7	0.811838	750	-1.332946	-11.056954
8	0.789957	750	-1.250874	-12.307828
9	0.768433	750	-1.229532	-13.537360
10	0.747266	750	-1.284339	-14.821699
11	0.726452	750	-1.262005	-16.083704
12	0.705989	750	-1.233475	-17.317180
13	0.685877	750	-1.335162	-18.652342
14	0.666112	750	-1.366971	-20.019312
15	0.646693	750	-1.090050	-21.109363
16	0.627618	750	-1.058078	-22.167441
17	0.608884	750	-1.131424	-23.298865
18	0.590490	750	-1.085746	-24.384610
19	0.572433	750	-1.058876	-25.443486
20	0.554712	750	-1.062263	-26.505749
21	0.537324	750	-1.058984	-27.564733
22	0.520268	750	-1.034343	-28.599077
23	0.503540	750	-0.989347	-29.588424
24	0.487139	750	-1.057886	-30.646310
25	0.471063	750	-1.008061	-31.654371
26	0.455310	750	-0.958908	-32.613278
27	0.439877	750	-0.984694	-33.597972
28	0.424762	750	-0.879103	-34.477075
29	0.409963	750	-0.959591	-35.436666
30	0.395478	750	-0.899299	-36.335965
31	0.381305	750	-0.901313	-37.237278
32	0.367440	750	-0.947425	-38.184703
33	0.353883	750	-0.805620	-38.990323
34	0.340630	750	-0.801452	-39.791775
35	0.327680	750	-0.829375	-40.621149
36	0.315030	750	-0.801885	-41.423035
37	0.302677	750	-0.783416	-42.206451
38	0.290619	750	-0.768115	-42.974566
39	0.278855	750	-0.722421	-43.696987
40	0.267381	750	-0.976693	-44.673679
41	0.256195	750	-0.976372	-45.650051
42	0.245294	750	-0.939946	-46.589997
43	0.234677	750	-0.925764	-47.515761
44	0.224340	750	-0.929168	-48.444928
45	0.214281	750	-0.935826	-49.380754
46	0.204498	750	-0.839463	-50.220217
47	0.194988	750	-0.817968	-51.038184
48	0.185749	750	-0.824049	-51.862234
49	0.176777	750	-0.909097	-52.771331
50	0.168070	750	-0.805133	-53.576464
51	0.159626	750	-0.762943	-54.339407
52	0.151441	750	-0.833874	-55.173281
53	0.143514	750	-0.766355	-55.939636
54	0.135841	750	-0.678794	-56.618429
55	0.128420	750	-0.640951	-57.259380
56	0.121247	750	-0.631712	-57.891092
57	0.114320	750	-0.598507	-58.489599
58	0.107637	750	-0.602039	-59.091638
59	0.101193	750	-0.571544	-59.663183
60	0.094986	750	-0.536559	-60.199741
61	0.089014	750	-0.515243	-60.714984
62	0.083273	750	-0.541229	-61.256213
63	0.077760	750	-0.502285	-61.758498
64	0.072472	750	-0.482103	-62.240601
65	0.067406	750	-0.468861	-62.709462
66	0.062558	750	-0.451862	-63.161324
67	0.057926	750	-0.455548	-63.616872
68	0.053506	750	-0.406742	-64.023614
69	0.049295	750	-0.391299	-64.414913
70	0.045289	750	-0.344094	-64.759007
71	0.041485	750	-0.332211	-65.091218
72	0.037880	750	-0.321761	-65.412979
73	0.034469	750	-0.314761	-65.727740
74	0.031250	750	-0.325056	-66.052796
75	0.028218	750	-0.293037	-66.345833
76	0.025370	750	-0.298508	-66.644341
77	0.022702	750	-0.284876	-66.929217
78	0.020209	750	-0.226833	-67.156050
79	0.017889	750	-0.232220	-67.388271
80	0.015736	750	-0.201897	-67.590168
81	0.013746	750	-0.180684	-67.770852
82	0.011916	750	-0.185376	-67.956228
83	0.010240	750	-0.166602	-68.122829
84	0.008714	750	-0.172288	-68.295117
85	0.007334	750	-0.120225	-68.415342
86	0.006093	750	-0.129675	-68.545017
87	0.004988	750	-0.105607	-68.650624
88	0.004013	750	-0.089633	-68.740257
89	0.003162	750	-0.075686	-68.815943
90	0.002430	750	-0.067351	-68.883294
91	0.001810	750	-0.060079	-68.943373
92	0.001296	750	-0.054146	-68.997519
93	0.000882	750	-0.039899	-69.037418
94	0.000559	750	-0.030008	-69.067426
95	0.000320	750	-0.024919	-69.092345
96	0.000156	750	-0.015697	-69.108042
97	0.000057	750	-0.009118	-69.117160
98	0.000010	750	-0.005212	-69.122372
99	0.000000	750	-0.002264	-69.124636
Log marginal likelihood:	-69.124636
