Steppingstone sampler:
        No Stones:                  100
        Start It:                   10010001
        It Per Stone:               1000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	750	-1.338057	-1.338057
1	0.950747	750	-1.294114	-2.632171
2	0.926679	750	-1.369226	-4.001397
3	0.902980	750	-1.300070	-5.301467
4	0.879648	750	-1.283840	-6.585307
5	0.856682	750	-1.278452	-7.863759
6	0.834079	750	-1.238695	-9.102454
7	0.811838	750	-1.234175	-10.336629
8	0.789957	750	-1.235921	-11.572550
9	0.768433	750	-1.212739	-12.785289
10	0.747266	750	-1.179872	-13.965160
11	0.726452	750	-1.177558	-15.142718
12	0.705989	750	-1.107948	-16.250666
13	0.685877	750	-1.091176	-17.341842
14	0.666112	750	-1.050909	-18.392751
15	0.646693	750	-1.057223	-19.449974
16	0.627618	750	-1.103876	-20.553851
17	0.608884	750	-1.077689	-21.631540
18	0.590490	750	-1.027578	-22.659118
19	0.572433	750	-0.973927	-23.633045
20	0.554712	750	-0.953952	-24.586997
21	0.537324	750	-0.931845	-25.518841
22	0.520268	750	-0.916933	-26.435775
23	0.503540	750	-0.909563	-27.345338
24	0.487139	750	-0.929586	-28.274924
25	0.471063	750	-0.960518	-29.235442
26	0.455310	750	-0.870110	-30.105552
27	0.439877	750	-0.860152	-30.965704
28	0.424762	750	-0.887337	-31.853041
29	0.409963	750	-0.818311	-32.671352
30	0.395478	750	-0.823664	-33.495017
31	0.381305	750	-0.812550	-34.307567
32	0.367440	750	-0.796587	-35.104154
33	0.353883	750	-0.776403	-35.880557
34	0.340630	750	-0.753417	-36.633974
35	0.327680	750	-0.724622	-37.358596
36	0.315030	750	-0.888596	-38.247192
37	0.302677	750	-0.844316	-39.091508
38	0.290619	750	-0.767632	-39.859141
39	0.278855	750	-1.107153	-40.966294
40	0.267381	750	-1.012808	-41.979102
41	0.256195	750	-0.874049	-42.853151
42	0.245294	750	-0.714530	-43.567681
43	0.234677	750	-0.731802	-44.299482
44	0.224340	750	-0.746010	-45.045492
45	0.214281	750	-0.720605	-45.766097
46	0.204498	750	-0.713344	-46.479441
47	0.194988	750	-0.683429	-47.162869
48	0.185749	750	-0.648293	-47.811162
49	0.176777	750	-0.635830	-48.446993
50	0.168070	750	-0.639527	-49.086519
51	0.159626	750	-0.565130	-49.651650
52	0.151441	750	-0.574879	-50.226528
53	0.143514	750	-0.546775	-50.773303
54	0.135841	750	-0.533670	-51.306973
55	0.128420	750	-0.539824	-51.846797
56	0.121247	750	-0.528783	-52.375580
57	0.114320	750	-0.506044	-52.881624
58	0.107637	750	-0.498689	-53.380314
59	0.101193	750	-0.460584	-53.840898
60	0.094986	750	-0.456662	-54.297559
61	0.089014	750	-0.438695	-54.736255
62	0.083273	750	-0.405029	-55.141283
63	0.077760	750	-0.403950	-55.545234
64	0.072472	750	-0.413635	-55.958869
65	0.067406	750	-0.409883	-56.368751
66	0.062558	750	-0.381602	-56.750353
67	0.057926	750	-0.357338	-57.107692
68	0.053506	750	-0.338648	-57.446339
69	0.049295	750	-0.320471	-57.766810
70	0.045289	750	-0.323134	-58.089944
71	0.041485	750	-0.314777	-58.404721
72	0.037880	750	-0.313521	-58.718242
73	0.034469	750	-0.256461	-58.974703
74	0.031250	750	-0.233956	-59.208659
75	0.028218	750	-0.219256	-59.427915
76	0.025370	750	-0.216002	-59.643918
77	0.022702	750	-0.202306	-59.846224
78	0.020209	750	-0.194103	-60.040328
79	0.017889	750	-0.186540	-60.226868
80	0.015736	750	-0.166440	-60.393307
81	0.013746	750	-0.149854	-60.543161
82	0.011916	750	-0.139118	-60.682279
83	0.010240	750	-0.135005	-60.817284
84	0.008714	750	-0.120509	-60.937793
85	0.007334	750	-0.134311	-61.072104
86	0.006093	750	-0.105283	-61.177387
87	0.004988	750	-0.080751	-61.258138
88	0.004013	750	-0.071360	-61.329498
89	0.003162	750	-0.064668	-61.394166
90	0.002430	750	-0.055649	-61.449815
91	0.001810	750	-0.044037	-61.493852
92	0.001296	750	-0.036476	-61.530328
93	0.000882	750	-0.030344	-61.560671
94	0.000559	750	-0.023285	-61.583957
95	0.000320	750	-0.017111	-61.601068
96	0.000156	750	-0.011739	-61.612807
97	0.000057	750	-0.007189	-61.619997
98	0.000010	750	-0.003463	-61.623459
99	0.000000	750	-0.000749	-61.624209
Log marginal likelihood:	-61.624209
