Steppingstone sampler:
        No Stones:                  100
        Start It:                   10010001
        It Per Stone:               1000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	750	-0.999335	-0.999335
1	0.950747	750	-0.975896	-1.975231
2	0.926679	750	-0.920568	-2.895800
3	0.902980	750	-0.920411	-3.816210
4	0.879648	750	-0.938974	-4.755184
5	0.856682	750	-0.937267	-5.692451
6	0.834079	750	-0.975461	-6.667912
7	0.811838	750	-0.906520	-7.574432
8	0.789957	750	-0.966256	-8.540688
9	0.768433	750	-0.884459	-9.425146
10	0.747266	750	-0.802694	-10.227840
11	0.726452	750	-0.792143	-11.019983
12	0.705989	750	-0.776057	-11.796041
13	0.685877	750	-0.802366	-12.598407
14	0.666112	750	-0.809193	-13.407600
15	0.646693	750	-0.820824	-14.228424
16	0.627618	750	-0.839335	-15.067759
17	0.608884	750	-0.850479	-15.918237
18	0.590490	750	-0.805976	-16.724214
19	0.572433	750	-0.807028	-17.531242
20	0.554712	750	-0.816227	-18.347469
21	0.537324	750	-0.717876	-19.065346
22	0.520268	750	-0.728873	-19.794219
23	0.503540	750	-0.701714	-20.495933
24	0.487139	750	-0.676281	-21.172213
25	0.471063	750	-0.692619	-21.864832
26	0.455310	750	-0.755736	-22.620568
27	0.439877	750	-0.653265	-23.273832
28	0.424762	750	-0.633557	-23.907389
29	0.409963	750	-0.641310	-24.548699
30	0.395478	750	-0.606874	-25.155573
31	0.381305	750	-0.618966	-25.774538
32	0.367440	750	-0.589147	-26.363686
33	0.353883	750	-0.646635	-27.010321
34	0.340630	750	-0.604693	-27.615014
35	0.327680	750	-0.574149	-28.189163
36	0.315030	750	-0.569535	-28.758698
37	0.302677	750	-0.630760	-29.389458
38	0.290619	750	-0.543397	-29.932856
39	0.278855	750	-0.549060	-30.481916
40	0.267381	750	-0.516074	-30.997990
41	0.256195	750	-0.518318	-31.516308
42	0.245294	750	-0.530135	-32.046443
43	0.234677	750	-0.537395	-32.583838
44	0.224340	750	-0.570794	-33.154632
45	0.214281	750	-0.766745	-33.921377
46	0.204498	750	-0.749552	-34.670929
47	0.194988	750	-0.683018	-35.353946
48	0.185749	750	-0.660071	-36.014018
49	0.176777	750	-0.652419	-36.666436
50	0.168070	750	-0.629480	-37.295916
51	0.159626	750	-0.616669	-37.912585
52	0.151441	750	-0.602581	-38.515166
53	0.143514	750	-0.554462	-39.069628
54	0.135841	750	-0.586853	-39.656481
55	0.128420	750	-0.549282	-40.205762
56	0.121247	750	-0.598458	-40.804220
57	0.114320	750	-0.548015	-41.352235
58	0.107637	750	-0.521822	-41.874057
59	0.101193	750	-0.649656	-42.523713
60	0.094986	750	-0.525591	-43.049304
61	0.089014	750	-0.546473	-43.595777
62	0.083273	750	-0.461281	-44.057059
63	0.077760	750	-0.405309	-44.462368
64	0.072472	750	-0.396070	-44.858438
65	0.067406	750	-0.360926	-45.219364
66	0.062558	750	-0.373696	-45.593059
67	0.057926	750	-0.383007	-45.976066
68	0.053506	750	-0.336361	-46.312427
69	0.049295	750	-0.319992	-46.632419
70	0.045289	750	-0.330433	-46.962852
71	0.041485	750	-0.303273	-47.266125
72	0.037880	750	-0.272504	-47.538629
73	0.034469	750	-0.240876	-47.779504
74	0.031250	750	-0.257325	-48.036829
75	0.028218	750	-0.247769	-48.284599
76	0.025370	750	-0.230456	-48.515055
77	0.022702	750	-0.189276	-48.704331
78	0.020209	750	-0.195493	-48.899823
79	0.017889	750	-0.182782	-49.082605
80	0.015736	750	-0.162291	-49.244896
81	0.013746	750	-0.158753	-49.403649
82	0.011916	750	-0.153608	-49.557257
83	0.010240	750	-0.144354	-49.701611
84	0.008714	750	-0.136919	-49.838530
85	0.007334	750	-0.103609	-49.942139
86	0.006093	750	-0.090634	-50.032773
87	0.004988	750	-0.097487	-50.130260
88	0.004013	750	-0.080579	-50.210839
89	0.003162	750	-0.064881	-50.275720
90	0.002430	750	-0.058885	-50.334604
91	0.001810	750	-0.060853	-50.395458
92	0.001296	750	-0.050835	-50.446292
93	0.000882	750	-0.032623	-50.478915
94	0.000559	750	-0.040204	-50.519119
95	0.000320	750	-0.018550	-50.537669
96	0.000156	750	-0.011968	-50.549637
97	0.000057	750	-0.008094	-50.557732
98	0.000010	750	-0.004342	-50.562074
99	0.000000	750	-0.001502	-50.563576
Log marginal likelihood:	-50.563576
