Steppingstone sampler:
        No Stones:                  100
        Start It:                   10010001
        It Per Stone:               1000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	750	-1.301786	-1.301786
1	0.950747	750	-1.302719	-2.604505
2	0.926679	750	-1.267263	-3.871768
3	0.902980	750	-1.221223	-5.092992
4	0.879648	750	-1.205301	-6.298293
5	0.856682	750	-1.156425	-7.454717
6	0.834079	750	-1.112351	-8.567068
7	0.811838	750	-1.100968	-9.668036
8	0.789957	750	-1.093085	-10.761121
9	0.768433	750	-1.085095	-11.846216
10	0.747266	750	-1.053121	-12.899337
11	0.726452	750	-1.114863	-14.014200
12	0.705989	750	-1.108496	-15.122696
13	0.685877	750	-1.072760	-16.195455
14	0.666112	750	-1.031949	-17.227405
15	0.646693	750	-0.992017	-18.219422
16	0.627618	750	-0.975709	-19.195131
17	0.608884	750	-0.937860	-20.132991
18	0.590490	750	-0.916245	-21.049235
19	0.572433	750	-0.907064	-21.956300
20	0.554712	750	-0.884198	-22.840497
21	0.537324	750	-0.889476	-23.729974
22	0.520268	750	-0.880961	-24.610934
23	0.503540	750	-0.858520	-25.469455
24	0.487139	750	-0.840213	-26.309667
25	0.471063	750	-0.839713	-27.149380
26	0.455310	750	-0.806109	-27.955488
27	0.439877	750	-0.795428	-28.750917
28	0.424762	750	-0.770791	-29.521708
29	0.409963	750	-0.745594	-30.267302
30	0.395478	750	-0.754770	-31.022071
31	0.381305	750	-0.743626	-31.765698
32	0.367440	750	-0.716508	-32.482206
33	0.353883	750	-0.686454	-33.168660
34	0.340630	750	-0.662541	-33.831201
35	0.327680	750	-0.710685	-34.541886
36	0.315030	750	-0.867171	-35.409057
37	0.302677	750	-0.848001	-36.257058
38	0.290619	750	-0.821894	-37.078952
39	0.278855	750	-0.817572	-37.896524
40	0.267381	750	-0.791584	-38.688108
41	0.256195	750	-0.769025	-39.457133
42	0.245294	750	-0.792782	-40.249915
43	0.234677	750	-0.723330	-40.973245
44	0.224340	750	-0.712618	-41.685863
45	0.214281	750	-0.714553	-42.400416
46	0.204498	750	-0.669479	-43.069894
47	0.194988	750	-0.648267	-43.718162
48	0.185749	750	-0.633137	-44.351299
49	0.176777	750	-0.612283	-44.963583
50	0.168070	750	-0.587602	-45.551184
51	0.159626	750	-0.569451	-46.120635
52	0.151441	750	-0.550184	-46.670819
53	0.143514	750	-0.530758	-47.201577
54	0.135841	750	-0.518137	-47.719714
55	0.128420	750	-0.518595	-48.238309
56	0.121247	750	-0.528701	-48.767010
57	0.114320	750	-0.495622	-49.262632
58	0.107637	750	-0.525389	-49.788021
59	0.101193	750	-0.522041	-50.310061
60	0.094986	750	-0.483860	-50.793921
61	0.089014	750	-0.431401	-51.225322
62	0.083273	750	-0.475086	-51.700408
63	0.077760	750	-0.453872	-52.154281
64	0.072472	750	-0.379744	-52.534025
65	0.067406	750	-0.361211	-52.895236
66	0.062558	750	-0.355769	-53.251004
67	0.057926	750	-0.336811	-53.587815
68	0.053506	750	-0.319347	-53.907162
69	0.049295	750	-0.289665	-54.196827
70	0.045289	750	-0.273814	-54.470641
71	0.041485	750	-0.266959	-54.737600
72	0.037880	750	-0.248753	-54.986354
73	0.034469	750	-0.235187	-55.221541
74	0.031250	750	-0.235024	-55.456564
75	0.028218	750	-0.228830	-55.685395
76	0.025370	750	-0.215123	-55.900517
77	0.022702	750	-0.227064	-56.127582
78	0.020209	750	-0.209634	-56.337216
79	0.017889	750	-0.176260	-56.513476
80	0.015736	750	-0.158198	-56.671673
81	0.013746	750	-0.160846	-56.832520
82	0.011916	750	-0.143540	-56.976060
83	0.010240	750	-0.128006	-57.104066
84	0.008714	750	-0.111091	-57.215157
85	0.007334	750	-0.100046	-57.315203
86	0.006093	750	-0.085663	-57.400867
87	0.004988	750	-0.089157	-57.490024
88	0.004013	750	-0.073098	-57.563122
89	0.003162	750	-0.064043	-57.627165
90	0.002430	750	-0.077833	-57.704998
91	0.001810	750	-0.065416	-57.770414
92	0.001296	750	-0.063737	-57.834152
93	0.000882	750	-0.037683	-57.871834
94	0.000559	750	-0.027820	-57.899654
95	0.000320	750	-0.017051	-57.916705
96	0.000156	750	-0.012096	-57.928801
97	0.000057	750	-0.007310	-57.936111
98	0.000010	750	-0.003573	-57.939684
99	0.000000	750	-0.000764	-57.940449
Log marginal likelihood:	-57.940449
