Steppingstone sampler:
        No Stones:                  100
        Start It:                   10010001
        It Per Stone:               1000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	750	-0.968563	-0.968563
1	0.950747	750	-0.992399	-1.960963
2	0.926679	750	-0.957322	-2.918285
3	0.902980	750	-0.931451	-3.849736
4	0.879648	750	-0.954274	-4.804010
5	0.856682	750	-0.848217	-5.652227
6	0.834079	750	-0.871006	-6.523233
7	0.811838	750	-0.841021	-7.364254
8	0.789957	750	-0.796603	-8.160857
9	0.768433	750	-0.806750	-8.967608
10	0.747266	750	-0.832850	-9.800458
11	0.726452	750	-0.803019	-10.603477
12	0.705989	750	-0.823474	-11.426951
13	0.685877	750	-0.778362	-12.205313
14	0.666112	750	-0.813791	-13.019104
15	0.646693	750	-0.771040	-13.790144
16	0.627618	750	-0.768222	-14.558366
17	0.608884	750	-0.762286	-15.320652
18	0.590490	750	-0.740092	-16.060744
19	0.572433	750	-0.736489	-16.797233
20	0.554712	750	-0.727995	-17.525227
21	0.537324	750	-0.764372	-18.289599
22	0.520268	750	-0.765702	-19.055301
23	0.503540	750	-0.774465	-19.829766
24	0.487139	750	-0.709536	-20.539302
25	0.471063	750	-0.690971	-21.230273
26	0.455310	750	-0.674376	-21.904649
27	0.439877	750	-0.664964	-22.569613
28	0.424762	750	-0.641327	-23.210940
29	0.409963	750	-0.626426	-23.837366
30	0.395478	750	-0.631461	-24.468827
31	0.381305	750	-0.684494	-25.153321
32	0.367440	750	-0.652743	-25.806064
33	0.353883	750	-0.660020	-26.466084
34	0.340630	750	-0.581129	-27.047213
35	0.327680	750	-0.559637	-27.606850
36	0.315030	750	-0.545889	-28.152739
37	0.302677	750	-0.548947	-28.701685
38	0.290619	750	-0.598173	-29.299858
39	0.278855	750	-0.662402	-29.962260
40	0.267381	750	-0.575590	-30.537850
41	0.256195	750	-0.669867	-31.207717
42	0.245294	750	-0.501888	-31.709605
43	0.234677	750	-0.545322	-32.254927
44	0.224340	750	-0.463118	-32.718044
45	0.214281	750	-0.455908	-33.173952
46	0.204498	750	-0.505948	-33.679900
47	0.194988	750	-0.420193	-34.100093
48	0.185749	750	-0.433250	-34.533343
49	0.176777	750	-0.406743	-34.940086
50	0.168070	750	-0.400714	-35.340801
51	0.159626	750	-0.413524	-35.754325
52	0.151441	750	-0.569284	-36.323608
53	0.143514	750	-0.573193	-36.896801
54	0.135841	750	-0.557663	-37.454464
55	0.128420	750	-0.546070	-38.000534
56	0.121247	750	-0.507649	-38.508183
57	0.114320	750	-0.510811	-39.018994
58	0.107637	750	-0.492153	-39.511147
59	0.101193	750	-0.532465	-40.043612
60	0.094986	750	-0.461511	-40.505123
61	0.089014	750	-0.460350	-40.965473
62	0.083273	750	-0.424500	-41.389973
63	0.077760	750	-0.439386	-41.829359
64	0.072472	750	-0.422245	-42.251604
65	0.067406	750	-0.412574	-42.664178
66	0.062558	750	-0.341515	-43.005693
67	0.057926	750	-0.349033	-43.354725
68	0.053506	750	-0.321991	-43.676716
69	0.049295	750	-0.316863	-43.993579
70	0.045289	750	-0.314379	-44.307958
71	0.041485	750	-0.281559	-44.589517
72	0.037880	750	-0.257325	-44.846843
73	0.034469	750	-0.239511	-45.086354
74	0.031250	750	-0.239394	-45.325747
75	0.028218	750	-0.274994	-45.600741
76	0.025370	750	-0.241212	-45.841953
77	0.022702	750	-0.227727	-46.069680
78	0.020209	750	-0.220411	-46.290090
79	0.017889	750	-0.181082	-46.471172
80	0.015736	750	-0.149181	-46.620354
81	0.013746	750	-0.155241	-46.775595
82	0.011916	750	-0.132481	-46.908076
83	0.010240	750	-0.186074	-47.094151
84	0.008714	750	-0.129134	-47.223285
85	0.007334	750	-0.107675	-47.330960
86	0.006093	750	-0.114344	-47.445304
87	0.004988	750	-0.092484	-47.537788
88	0.004013	750	-0.094149	-47.631937
89	0.003162	750	-0.097244	-47.729181
90	0.002430	750	-0.114240	-47.843421
91	0.001810	750	-0.053159	-47.896580
92	0.001296	750	-0.045017	-47.941597
93	0.000882	750	-0.030893	-47.972490
94	0.000559	750	-0.026466	-47.998956
95	0.000320	750	-0.185210	-48.184166
96	0.000156	750	-0.126874	-48.311040
97	0.000057	750	-0.144605	-48.455645
98	0.000010	750	-0.004006	-48.459651
99	0.000000	750	-0.001091	-48.460742
Log marginal likelihood:	-48.460742
