Steppingstone sampler:
        No Stones:                  100
        Start It:                   10010001
        It Per Stone:               1000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	750	-1.458346	-1.458346
1	0.950747	750	-1.363802	-2.822147
2	0.926679	750	-1.342260	-4.164407
3	0.902980	750	-1.350696	-5.515104
4	0.879648	750	-1.367217	-6.882321
5	0.856682	750	-1.359075	-8.241396
6	0.834079	750	-1.372380	-9.613776
7	0.811838	750	-1.293927	-10.907703
8	0.789957	750	-1.311371	-12.219074
9	0.768433	750	-1.314743	-13.533817
10	0.747266	750	-1.244011	-14.777829
11	0.726452	750	-1.262732	-16.040561
12	0.705989	750	-1.254531	-17.295092
13	0.685877	750	-1.158066	-18.453158
14	0.666112	750	-1.120502	-19.573660
15	0.646693	750	-1.085816	-20.659476
16	0.627618	750	-1.060741	-21.720217
17	0.608884	750	-1.072921	-22.793138
18	0.590490	750	-1.075665	-23.868803
19	0.572433	750	-1.093952	-24.962755
20	0.554712	750	-1.040987	-26.003742
21	0.537324	750	-1.045522	-27.049264
22	0.520268	750	-0.975786	-28.025049
23	0.503540	750	-1.015638	-29.040687
24	0.487139	750	-0.978076	-30.018764
25	0.471063	750	-0.967672	-30.986435
26	0.455310	750	-0.968516	-31.954951
27	0.439877	750	-0.906925	-32.861876
28	0.424762	750	-0.909305	-33.771181
29	0.409963	750	-0.955602	-34.726783
30	0.395478	750	-0.915446	-35.642229
31	0.381305	750	-0.909136	-36.551365
32	0.367440	750	-0.862228	-37.413593
33	0.353883	750	-0.855327	-38.268920
34	0.340630	750	-0.819960	-39.088880
35	0.327680	750	-0.819796	-39.908676
36	0.315030	750	-0.812004	-40.720680
37	0.302677	750	-0.777973	-41.498654
38	0.290619	750	-0.718508	-42.217162
39	0.278855	750	-0.691732	-42.908893
40	0.267381	750	-0.741215	-43.650108
41	0.256195	750	-0.655234	-44.305342
42	0.245294	750	-0.676143	-44.981485
43	0.234677	750	-0.641939	-45.623424
44	0.224340	750	-0.654165	-46.277589
45	0.214281	750	-0.656641	-46.934230
46	0.204498	750	-0.643369	-47.577599
47	0.194988	750	-0.770496	-48.348096
48	0.185749	750	-0.756183	-49.104279
49	0.176777	750	-0.728783	-49.833062
50	0.168070	750	-0.733806	-50.566868
51	0.159626	750	-0.723911	-51.290779
52	0.151441	750	-0.569161	-51.859941
53	0.143514	750	-0.561156	-52.421097
54	0.135841	750	-0.652346	-53.073442
55	0.128420	750	-0.690993	-53.764436
56	0.121247	750	-0.651447	-54.415882
57	0.114320	750	-0.576195	-54.992077
58	0.107637	750	-0.589586	-55.581663
59	0.101193	750	-0.575109	-56.156772
60	0.094986	750	-0.538810	-56.695582
61	0.089014	750	-0.517320	-57.212903
62	0.083273	750	-0.503216	-57.716119
63	0.077760	750	-0.498137	-58.214256
64	0.072472	750	-0.474249	-58.688505
65	0.067406	750	-0.463334	-59.151838
66	0.062558	750	-0.465755	-59.617593
67	0.057926	750	-0.425614	-60.043208
68	0.053506	750	-0.440570	-60.483778
69	0.049295	750	-0.365071	-60.848849
70	0.045289	750	-0.368167	-61.217016
71	0.041485	750	-0.353458	-61.570473
72	0.037880	750	-0.328134	-61.898607
73	0.034469	750	-0.327655	-62.226262
74	0.031250	750	-0.295568	-62.521830
75	0.028218	750	-0.290707	-62.812537
76	0.025370	750	-0.291312	-63.103849
77	0.022702	750	-0.269186	-63.373034
78	0.020209	750	-0.237996	-63.611030
79	0.017889	750	-0.204965	-63.815995
80	0.015736	750	-0.202086	-64.018082
81	0.013746	750	-0.190846	-64.208928
82	0.011916	750	-0.177887	-64.386815
83	0.010240	750	-0.152451	-64.539266
84	0.008714	750	-0.165200	-64.704466
85	0.007334	750	-0.125789	-64.830254
86	0.006093	750	-0.114276	-64.944530
87	0.004988	750	-0.127241	-65.071771
88	0.004013	750	-0.100253	-65.172024
89	0.003162	750	-0.084583	-65.256607
90	0.002430	750	-0.086495	-65.343102
91	0.001810	750	-0.060954	-65.404056
92	0.001296	750	-0.060037	-65.464093
93	0.000882	750	-0.039842	-65.503936
94	0.000559	750	-0.091727	-65.595663
95	0.000320	750	-0.021080	-65.616743
96	0.000156	750	-0.014572	-65.631315
97	0.000057	750	-0.011261	-65.642577
98	0.000010	750	-0.069937	-65.712514
99	0.000000	750	-0.012274	-65.724788
Log marginal likelihood:	-65.724788
