Steppingstone sampler:
        No Stones:                  100
        Start It:                   10010001
        It Per Stone:               1000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	750	-1.028184	-1.028184
1	0.950747	750	-1.028643	-2.056827
2	0.926679	750	-0.997844	-3.054671
3	0.902980	750	-0.955421	-4.010092
4	0.879648	750	-0.890288	-4.900380
5	0.856682	750	-0.905979	-5.806359
6	0.834079	750	-0.922173	-6.728532
7	0.811838	750	-0.885873	-7.614405
8	0.789957	750	-0.862252	-8.476657
9	0.768433	750	-0.820182	-9.296839
10	0.747266	750	-0.786843	-10.083682
11	0.726452	750	-0.786869	-10.870551
12	0.705989	750	-0.769074	-11.639625
13	0.685877	750	-0.816654	-12.456278
14	0.666112	750	-0.776761	-13.233039
15	0.646693	750	-0.741913	-13.974953
16	0.627618	750	-0.736241	-14.711194
17	0.608884	750	-0.751566	-15.462760
18	0.590490	750	-0.748568	-16.211328
19	0.572433	750	-0.712122	-16.923450
20	0.554712	750	-0.701053	-17.624503
21	0.537324	750	-0.728943	-18.353446
22	0.520268	750	-0.677966	-19.031411
23	0.503540	750	-0.676336	-19.707748
24	0.487139	750	-0.661550	-20.369297
25	0.471063	750	-0.614023	-20.983320
26	0.455310	750	-0.628135	-21.611455
27	0.439877	750	-0.583499	-22.194954
28	0.424762	750	-0.586032	-22.780985
29	0.409963	750	-0.554131	-23.335116
30	0.395478	750	-0.571508	-23.906624
31	0.381305	750	-0.568820	-24.475444
32	0.367440	750	-0.579237	-25.054681
33	0.353883	750	-0.552213	-25.606893
34	0.340630	750	-0.546718	-26.153612
35	0.327680	750	-0.538658	-26.692270
36	0.315030	750	-0.499908	-27.192178
37	0.302677	750	-0.499336	-27.691513
38	0.290619	750	-0.494550	-28.186064
39	0.278855	750	-0.475547	-28.661611
40	0.267381	750	-0.481424	-29.143035
41	0.256195	750	-0.518604	-29.661638
42	0.245294	750	-0.448500	-30.110138
43	0.234677	750	-0.458824	-30.568962
44	0.224340	750	-0.438080	-31.007042
45	0.214281	750	-0.427913	-31.434955
46	0.204498	750	-0.428080	-31.863035
47	0.194988	750	-0.416369	-32.279404
48	0.185749	750	-0.459000	-32.738404
49	0.176777	750	-0.659309	-33.397713
50	0.168070	750	-0.780143	-34.177857
51	0.159626	750	-0.768034	-34.945890
52	0.151441	750	-0.686490	-35.632381
53	0.143514	750	-0.661601	-36.293981
54	0.135841	750	-0.642239	-36.936220
55	0.128420	750	-0.654879	-37.591099
56	0.121247	750	-0.648196	-38.239295
57	0.114320	750	-0.586403	-38.825699
58	0.107637	750	-0.594126	-39.419825
59	0.101193	750	-0.545186	-39.965011
60	0.094986	750	-0.604221	-40.569232
61	0.089014	750	-0.412886	-40.982118
62	0.083273	750	-0.471245	-41.453362
63	0.077760	750	-0.460600	-41.913963
64	0.072472	750	-0.458858	-42.372821
65	0.067406	750	-0.479953	-42.852773
66	0.062558	750	-0.445124	-43.297898
67	0.057926	750	-0.438118	-43.736016
68	0.053506	750	-0.379589	-44.115605
69	0.049295	750	-0.373932	-44.489537
70	0.045289	750	-0.370827	-44.860364
71	0.041485	750	-0.328259	-45.188623
72	0.037880	750	-0.329660	-45.518283
73	0.034469	750	-0.306605	-45.824888
74	0.031250	750	-0.311673	-46.136561
75	0.028218	750	-0.389236	-46.525796
76	0.025370	750	-0.348680	-46.874477
77	0.022702	750	-0.229655	-47.104132
78	0.020209	750	-0.217560	-47.321692
79	0.017889	750	-0.195730	-47.517422
80	0.015736	750	-0.190315	-47.707737
81	0.013746	750	-0.220049	-47.927786
82	0.011916	750	-0.175523	-48.103309
83	0.010240	750	-0.149619	-48.252928
84	0.008714	750	-0.213195	-48.466123
85	0.007334	750	-0.137829	-48.603952
86	0.006093	750	-0.106797	-48.710749
87	0.004988	750	-0.099142	-48.809891
88	0.004013	750	-0.093684	-48.903575
89	0.003162	750	-0.094050	-48.997625
90	0.002430	750	-0.070541	-49.068166
91	0.001810	750	-0.056435	-49.124602
92	0.001296	750	-0.047305	-49.171907
93	0.000882	750	-0.043259	-49.215166
94	0.000559	750	-0.367299	-49.582465
95	0.000320	750	-0.131429	-49.713894
96	0.000156	750	-0.015628	-49.729522
97	0.000057	750	-0.009535	-49.739057
98	0.000010	750	-0.004753	-49.743809
99	0.000000	750	-0.004935	-49.748744
Log marginal likelihood:	-49.748744
