Steppingstone sampler:
        No Stones:                  100
        Start It:                   10010001
        It Per Stone:               1000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	750	-1.547043	-1.547043
1	0.950747	750	-1.490691	-3.037733
2	0.926679	750	-1.406773	-4.444506
3	0.902980	750	-1.367557	-5.812063
4	0.879648	750	-1.367371	-7.179434
5	0.856682	750	-1.337544	-8.516978
6	0.834079	750	-1.345955	-9.862933
7	0.811838	750	-1.394018	-11.256951
8	0.789957	750	-1.339818	-12.596769
9	0.768433	750	-1.307822	-13.904591
10	0.747266	750	-1.303568	-15.208160
11	0.726452	750	-1.298314	-16.506474
12	0.705989	750	-1.309729	-17.816203
13	0.685877	750	-1.284671	-19.100873
14	0.666112	750	-1.274790	-20.375663
15	0.646693	750	-1.272836	-21.648499
16	0.627618	750	-1.352848	-23.001347
17	0.608884	750	-1.480701	-24.482048
18	0.590490	750	-1.433174	-25.915222
19	0.572433	750	-1.440415	-27.355637
20	0.554712	750	-1.410691	-28.766329
21	0.537324	750	-1.425458	-30.191787
22	0.520268	750	-1.373872	-31.565659
23	0.503540	750	-1.390750	-32.956409
24	0.487139	750	-1.352502	-34.308910
25	0.471063	750	-1.350803	-35.659713
26	0.455310	750	-1.271800	-36.931513
27	0.439877	750	-1.253868	-38.185382
28	0.424762	750	-1.203303	-39.388685
29	0.409963	750	-1.163847	-40.552531
30	0.395478	750	-1.178457	-41.730989
31	0.381305	750	-1.152393	-42.883382
32	0.367440	750	-1.117453	-44.000834
33	0.353883	750	-1.099991	-45.100825
34	0.340630	750	-1.102770	-46.203595
35	0.327680	750	-1.146861	-47.350456
36	0.315030	750	-1.058958	-48.409414
37	0.302677	750	-1.038737	-49.448151
38	0.290619	750	-0.954244	-50.402395
39	0.278855	750	-0.937044	-51.339440
40	0.267381	750	-0.903381	-52.242820
41	0.256195	750	-0.886206	-53.129026
42	0.245294	750	-0.883640	-54.012666
43	0.234677	750	-0.872056	-54.884723
44	0.224340	750	-0.856627	-55.741349
45	0.214281	750	-0.869823	-56.611172
46	0.204498	750	-0.777366	-57.388539
47	0.194988	750	-0.745161	-58.133700
48	0.185749	750	-0.741588	-58.875288
49	0.176777	750	-0.735476	-59.610764
50	0.168070	750	-0.690707	-60.301471
51	0.159626	750	-0.724043	-61.025514
52	0.151441	750	-0.712175	-61.737689
53	0.143514	750	-0.698799	-62.436488
54	0.135841	750	-0.671722	-63.108210
55	0.128420	750	-0.598533	-63.706743
56	0.121247	750	-0.599357	-64.306100
57	0.114320	750	-0.612092	-64.918192
58	0.107637	750	-0.556385	-65.474577
59	0.101193	750	-0.566734	-66.041311
60	0.094986	750	-0.530592	-66.571903
61	0.089014	750	-0.512455	-67.084357
62	0.083273	750	-0.488952	-67.573309
63	0.077760	750	-0.454365	-68.027674
64	0.072472	750	-0.429500	-68.457174
65	0.067406	750	-0.409619	-68.866793
66	0.062558	750	-0.421100	-69.287893
67	0.057926	750	-0.409490	-69.697383
68	0.053506	750	-0.392262	-70.089645
69	0.049295	750	-0.372076	-70.461722
70	0.045289	750	-0.359506	-70.821227
71	0.041485	750	-0.353609	-71.174836
72	0.037880	750	-0.308940	-71.483776
73	0.034469	750	-0.289067	-71.772843
74	0.031250	750	-0.333221	-72.106063
75	0.028218	750	-0.255603	-72.361666
76	0.025370	750	-0.233597	-72.595263
77	0.022702	750	-0.227271	-72.822534
78	0.020209	750	-0.226833	-73.049367
79	0.017889	750	-0.190356	-73.239723
80	0.015736	750	-0.177876	-73.417599
81	0.013746	750	-0.175522	-73.593121
82	0.011916	750	-0.191560	-73.784681
83	0.010240	750	-0.176127	-73.960808
84	0.008714	750	-0.158558	-74.119366
85	0.007334	750	-0.121219	-74.240585
86	0.006093	750	-0.109444	-74.350028
87	0.004988	750	-0.106990	-74.457019
88	0.004013	750	-0.084036	-74.541054
89	0.003162	750	-0.071241	-74.612296
90	0.002430	750	-0.060750	-74.673046
91	0.001810	750	-0.049674	-74.722719
92	0.001296	750	-0.041273	-74.763992
93	0.000882	750	-0.034706	-74.798698
94	0.000559	750	-0.030771	-74.829469
95	0.000320	750	-0.024030	-74.853499
96	0.000156	750	-0.015769	-74.869267
97	0.000057	750	-0.008885	-74.878153
98	0.000010	750	-0.004151	-74.882304
99	0.000000	750	-0.000847	-74.883151
Log marginal likelihood:	-74.883151
