Steppingstone sampler:
        No Stones:                  100
        Start It:                   10010001
        It Per Stone:               1000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	750	-1.217134	-1.217134
1	0.950747	750	-1.165975	-2.383109
2	0.926679	750	-1.186355	-3.569464
3	0.902980	750	-1.152256	-4.721720
4	0.879648	750	-1.192378	-5.914098
5	0.856682	750	-1.178877	-7.092975
6	0.834079	750	-1.115323	-8.208298
7	0.811838	750	-1.069002	-9.277300
8	0.789957	750	-1.146614	-10.423914
9	0.768433	750	-1.053581	-11.477495
10	0.747266	750	-1.013398	-12.490893
11	0.726452	750	-0.996931	-13.487824
12	0.705989	750	-0.964953	-14.452777
13	0.685877	750	-0.966037	-15.418814
14	0.666112	750	-0.919697	-16.338511
15	0.646693	750	-0.903433	-17.241944
16	0.627618	750	-0.964472	-18.206416
17	0.608884	750	-0.956542	-19.162958
18	0.590490	750	-0.972364	-20.135322
19	0.572433	750	-0.923324	-21.058646
20	0.554712	750	-0.849871	-21.908517
21	0.537324	750	-0.826867	-22.735385
22	0.520268	750	-0.802307	-23.537692
23	0.503540	750	-0.827132	-24.364824
24	0.487139	750	-0.771932	-25.136756
25	0.471063	750	-0.814034	-25.950789
26	0.455310	750	-0.866080	-26.816869
27	0.439877	750	-0.873148	-27.690017
28	0.424762	750	-0.844898	-28.534915
29	0.409963	750	-0.775395	-29.310309
30	0.395478	750	-0.769168	-30.079477
31	0.381305	750	-0.741836	-30.821313
32	0.367440	750	-0.747094	-31.568407
33	0.353883	750	-0.738771	-32.307178
34	0.340630	750	-0.706044	-33.013221
35	0.327680	750	-0.655479	-33.668701
36	0.315030	750	-0.660241	-34.328942
37	0.302677	750	-0.676168	-35.005110
38	0.290619	750	-0.619676	-35.624786
39	0.278855	750	-0.684218	-36.309004
40	0.267381	750	-0.657596	-36.966600
41	0.256195	750	-0.895712	-37.862312
42	0.245294	750	-0.849698	-38.712010
43	0.234677	750	-0.803879	-39.515889
44	0.224340	750	-0.626009	-40.141897
45	0.214281	750	-0.542001	-40.683898
46	0.204498	750	-0.482224	-41.166122
47	0.194988	750	-0.477336	-41.643459
48	0.185749	750	-0.462408	-42.105867
49	0.176777	750	-0.488731	-42.594598
50	0.168070	750	-0.688860	-43.283458
51	0.159626	750	-0.719329	-44.002787
52	0.151441	750	-0.702975	-44.705763
53	0.143514	750	-0.608383	-45.314145
54	0.135841	750	-0.577671	-45.891816
55	0.128420	750	-0.592586	-46.484402
56	0.121247	750	-0.618973	-47.103375
57	0.114320	750	-0.557165	-47.660540
58	0.107637	750	-0.523519	-48.184059
59	0.101193	750	-0.507679	-48.691738
60	0.094986	750	-0.471921	-49.163659
61	0.089014	750	-0.442571	-49.606229
62	0.083273	750	-0.426739	-50.032968
63	0.077760	750	-0.419005	-50.451973
64	0.072472	750	-0.395141	-50.847114
65	0.067406	750	-0.391072	-51.238186
66	0.062558	750	-0.388859	-51.627044
67	0.057926	750	-0.402701	-52.029745
68	0.053506	750	-0.353770	-52.383516
69	0.049295	750	-0.331034	-52.714550
70	0.045289	750	-0.305595	-53.020145
71	0.041485	750	-0.306412	-53.326557
72	0.037880	750	-0.295982	-53.622538
73	0.034469	750	-0.283509	-53.906048
74	0.031250	750	-0.286337	-54.192385
75	0.028218	750	-0.253016	-54.445401
76	0.025370	750	-0.237348	-54.682749
77	0.022702	750	-0.214005	-54.896755
78	0.020209	750	-0.203276	-55.100031
79	0.017889	750	-0.183314	-55.283345
80	0.015736	750	-0.166876	-55.450221
81	0.013746	750	-0.160367	-55.610588
82	0.011916	750	-0.149920	-55.760508
83	0.010240	750	-0.126857	-55.887365
84	0.008714	750	-0.149861	-56.037226
85	0.007334	750	-0.111061	-56.148287
86	0.006093	750	-0.115653	-56.263940
87	0.004988	750	-0.098417	-56.362357
88	0.004013	750	-0.095776	-56.458133
89	0.003162	750	-0.068857	-56.526989
90	0.002430	750	-0.056886	-56.583875
91	0.001810	750	-0.049476	-56.633351
92	0.001296	750	-0.163837	-56.797187
93	0.000882	750	-0.036125	-56.833313
94	0.000559	750	-0.033438	-56.866751
95	0.000320	750	-0.032533	-56.899284
96	0.000156	750	-0.026995	-56.926279
97	0.000057	750	-0.112247	-57.038526
98	0.000010	750	-0.010024	-57.048550
99	0.000000	750	-0.000864	-57.049414
Log marginal likelihood:	-57.049414
